ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
9877,0.328,0.0,0.032,0.432,0.208
9878,0.22,0.0,0.144,0.516,0.12
9879,0.372,0.004,0.004,0.504,0.116
9880,0.44,0.068,0.044,0.136,0.312
9881,0.756,0.0,0.008,0.172,0.064
9882,0.664,0.004,0.012,0.22,0.1
9883,0.008,0.092,0.148,0.004,0.748
9884,0.808,0.004,0.044,0.036,0.108
9885,0.72,0.0,0.004,0.168,0.108
9886,0.032,0.012,0.232,0.076,0.648
9887,0.272,0.0,0.084,0.148,0.496
9888,0.78,0.0,0.0,0.02,0.2
9889,0.008,0.032,0.184,0.004,0.772
9890,0.344,0.004,0.08,0.328,0.244
9891,0.476,0.024,0.024,0.252,0.224
9892,0.444,0.0,0.056,0.404,0.096
9893,0.176,0.0,0.168,0.488,0.168
9894,0.008,0.004,0.004,0.0,0.984
9895,0.0,0.004,0.06,0.004,0.932
9896,0.396,0.008,0.088,0.068,0.44
9897,0.072,0.008,0.196,0.0,0.724
9898,0.6,0.0,0.012,0.144,0.244
9899,0.856,0.012,0.004,0.048,0.08
9900,0.356,0.0,0.04,0.424,0.18
9901,0.616,0.0,0.012,0.124,0.248
9902,0.656,0.0,0.012,0.096,0.236
9903,0.0,0.0,0.012,0.0,0.988
9904,0.128,0.0,0.096,0.36,0.416
9905,0.212,0.0,0.116,0.396,0.276
9906,0.784,0.0,0.004,0.02,0.192
9907,0.0,0.02,0.096,0.0,0.884
9908,0.208,0.004,0.044,0.3,0.444
9909,0.068,0.004,0.18,0.044,0.704
9910,0.104,0.0,0.26,0.436,0.2
9911,0.412,0.012,0.016,0.116,0.444
9912,0.048,0.02,0.384,0.072,0.476
9913,0.584,0.0,0.008,0.352,0.056
9914,0.088,0.004,0.04,0.364,0.504
9915,0.904,0.0,0.012,0.032,0.052
9916,0.08,0.0,0.072,0.588,0.26
9917,0.184,0.016,0.02,0.012,0.768
9918,0.38,0.0,0.024,0.492,0.104
9919,0.644,0.0,0.032,0.208,0.116
9920,0.784,0.0,0.008,0.048,0.16
9921,0.456,0.0,0.0,0.152,0.392
9922,0.004,0.0,0.136,0.0,0.86
9923,0.156,0.04,0.24,0.076,0.488
9924,0.14,0.008,0.028,0.048,0.776
9925,0.036,0.0,0.08,0.612,0.272
9926,0.704,0.012,0.004,0.016,0.264
9927,0.764,0.012,0.044,0.004,0.176
9928,0.024,0.0,0.004,0.0,0.972
9929,0.152,0.02,0.032,0.024,0.772
9930,0.208,0.036,0.044,0.06,0.652
9931,0.288,0.0,0.024,0.612,0.076
9932,0.432,0.0,0.108,0.388,0.072
9933,0.396,0.0,0.004,0.416,0.184
9934,0.24,0.004,0.088,0.412,0.256
9935,0.136,0.0,0.012,0.072,0.78
9936,0.38,0.0,0.04,0.516,0.064
9937,0.012,0.008,0.272,0.0,0.708
9938,0.936,0.008,0.0,0.004,0.052
9939,0.432,0.0,0.012,0.204,0.352
9940,0.516,0.0,0.048,0.228,0.208
9941,0.412,0.0,0.044,0.308,0.236
9942,0.004,0.0,0.028,0.0,0.968
9943,0.476,0.008,0.016,0.26,0.24
9944,0.944,0.004,0.012,0.004,0.036
9945,0.744,0.0,0.004,0.112,0.14
9946,0.376,0.004,0.016,0.524,0.08
9947,0.824,0.0,0.032,0.024,0.12
9948,0.772,0.004,0.02,0.048,0.156
9949,0.292,0.0,0.024,0.396,0.288
9950,0.032,0.096,0.428,0.028,0.416
9951,0.26,0.0,0.008,0.168,0.564
9952,0.164,0.0,0.008,0.092,0.736
9953,0.8,0.008,0.0,0.08,0.112
9954,0.764,0.0,0.0,0.184,0.052
9955,0.72,0.0,0.0,0.012,0.268
9956,0.296,0.0,0.024,0.5,0.18
9957,0.184,0.048,0.004,0.004,0.76
9958,0.244,0.0,0.04,0.28,0.436
9959,0.324,0.004,0.088,0.316,0.268
9960,0.692,0.0,0.0,0.1,0.208
9961,0.52,0.0,0.02,0.128,0.332
9962,0.62,0.004,0.012,0.032,0.332
9963,0.824,0.0,0.032,0.008,0.136
9964,0.552,0.0,0.016,0.396,0.036
9965,0.836,0.0,0.016,0.04,0.108
9966,0.824,0.0,0.024,0.02,0.132
9967,0.0,0.0,0.024,0.0,0.976
9968,0.984,0.004,0.0,0.008,0.004
9969,0.192,0.008,0.0,0.1,0.7
9970,0.0,0.044,0.12,0.0,0.836
9971,0.356,0.0,0.156,0.276,0.212
9972,0.46,0.004,0.008,0.168,0.36
9973,0.568,0.0,0.012,0.092,0.328
9974,0.548,0.0,0.076,0.324,0.052
9975,0.02,0.016,0.08,0.004,0.88
9976,0.056,0.004,0.088,0.036,0.816
9977,0.0,0.0,0.044,0.0,0.956
9978,0.228,0.004,0.232,0.02,0.516
9979,0.036,0.012,0.044,0.012,0.896
9980,0.728,0.0,0.0,0.048,0.224
9981,0.384,0.0,0.204,0.248,0.164
9982,0.396,0.0,0.024,0.34,0.24
9983,0.808,0.012,0.016,0.04,0.124
9984,0.296,0.096,0.084,0.412,0.112
9985,0.548,0.0,0.004,0.124,0.324
9986,0.032,0.008,0.236,0.5,0.224
9987,0.368,0.0,0.048,0.312,0.272
9988,0.616,0.004,0.032,0.296,0.052
9989,0.808,0.0,0.004,0.116,0.072
9990,0.28,0.0,0.028,0.6,0.092
9991,0.688,0.004,0.004,0.176,0.128
9992,0.016,0.02,0.232,0.008,0.724
9993,0.088,0.004,0.084,0.476,0.348
9994,0.764,0.0,0.0,0.092,0.144
9995,0.844,0.0,0.0,0.08,0.076
9996,0.768,0.0,0.016,0.144,0.072
9997,0.44,0.004,0.068,0.384,0.104
9998,0.772,0.0,0.012,0.18,0.036
9999,0.664,0.0,0.012,0.312,0.012
10000,0.02,0.012,0.044,0.216,0.708
10001,0.768,0.004,0.012,0.064,0.152
10002,0.304,0.0,0.228,0.276,0.192
10003,0.012,0.008,0.012,0.0,0.968
10004,0.028,0.004,0.012,0.0,0.956
10005,0.42,0.0,0.052,0.436,0.092
10006,0.984,0.0,0.0,0.008,0.008
10007,0.148,0.0,0.04,0.352,0.46
10008,0.156,0.008,0.024,0.02,0.792
10009,0.092,0.0,0.064,0.264,0.58
10010,0.004,0.024,0.04,0.004,0.928
10011,0.284,0.004,0.064,0.272,0.376
10012,0.32,0.0,0.036,0.404,0.24
10013,0.788,0.004,0.04,0.02,0.148
10014,0.192,0.028,0.024,0.004,0.752
10015,0.784,0.016,0.056,0.0,0.144
10016,0.008,0.008,0.076,0.0,0.908
10017,0.452,0.008,0.024,0.484,0.032
10018,0.132,0.0,0.132,0.384,0.352
10019,0.14,0.012,0.088,0.54,0.22
10020,0.356,0.0,0.148,0.32,0.176
10021,0.76,0.0,0.004,0.012,0.224
10022,0.088,0.012,0.012,0.016,0.872
10023,0.368,0.0,0.044,0.4,0.188
10024,0.992,0.0,0.0,0.008,0.0
10025,0.62,0.008,0.052,0.104,0.216
10026,0.204,0.0,0.028,0.1,0.668
10027,0.64,0.0,0.004,0.068,0.288
10028,0.42,0.0,0.016,0.444,0.12
10029,0.496,0.004,0.028,0.416,0.056
10030,0.844,0.0,0.0,0.068,0.088
10031,0.012,0.0,0.004,0.0,0.984
10032,0.668,0.0,0.004,0.216,0.112
10033,0.292,0.0,0.036,0.124,0.548
10034,0.136,0.04,0.008,0.004,0.812
10035,0.592,0.004,0.024,0.16,0.22
10036,0.912,0.012,0.0,0.012,0.064
10037,0.12,0.0,0.276,0.364,0.24
10038,0.316,0.012,0.036,0.356,0.28
10039,0.0,0.004,0.004,0.0,0.992
10040,0.712,0.0,0.036,0.148,0.104
10041,0.904,0.0,0.0,0.004,0.092
10042,0.024,0.004,0.12,0.008,0.844
10043,0.244,0.0,0.036,0.56,0.16
10044,0.476,0.016,0.024,0.0,0.484
10045,0.008,0.032,0.0,0.0,0.96
10046,0.724,0.0,0.004,0.192,0.08
10047,0.432,0.0,0.028,0.088,0.452
10048,0.348,0.02,0.048,0.468,0.116
10049,0.688,0.0,0.004,0.216,0.092
10050,0.484,0.004,0.016,0.464,0.032
10051,0.624,0.0,0.004,0.292,0.08
10052,0.028,0.004,0.292,0.012,0.664
10053,0.012,0.012,0.3,0.0,0.676
10054,0.736,0.0,0.0,0.092,0.172
10055,0.856,0.0,0.0,0.024,0.12
10056,0.516,0.028,0.012,0.232,0.212
10057,0.44,0.0,0.012,0.428,0.12
10058,0.172,0.0,0.02,0.112,0.696
10059,0.692,0.0,0.0,0.144,0.164
10060,0.0,0.008,0.024,0.0,0.968
10061,0.244,0.004,0.028,0.456,0.268
10062,0.044,0.0,0.152,0.372,0.432
10063,0.572,0.004,0.012,0.064,0.348
10064,0.088,0.012,0.016,0.14,0.744
10065,0.76,0.0,0.02,0.008,0.212
10066,0.208,0.0,0.084,0.532,0.176
10067,0.0,0.008,0.012,0.0,0.98
10068,0.656,0.004,0.012,0.172,0.156
10069,0.64,0.0,0.028,0.276,0.056
10070,0.004,0.024,0.012,0.0,0.96
10071,0.012,0.02,0.028,0.0,0.94
10072,0.328,0.0,0.032,0.448,0.192
10073,0.916,0.0,0.004,0.052,0.028
10074,0.472,0.004,0.044,0.056,0.424
10075,0.032,0.032,0.564,0.028,0.344
10076,0.688,0.0,0.0,0.2,0.112
10077,0.0,0.0,0.0,0.0,1.0
10078,0.768,0.0,0.004,0.12,0.108
10079,0.604,0.0,0.008,0.104,0.284
10080,0.004,0.044,0.136,0.0,0.816
10081,0.464,0.0,0.004,0.204,0.328
10082,0.672,0.012,0.008,0.028,0.28
10083,0.764,0.0,0.008,0.18,0.048
10084,0.0,0.008,0.012,0.0,0.98
10085,0.664,0.0,0.004,0.2,0.132
10086,0.472,0.0,0.008,0.388,0.132
10087,0.68,0.004,0.008,0.004,0.304
10088,0.772,0.0,0.012,0.068,0.148
10089,0.296,0.0,0.012,0.22,0.472
10090,0.204,0.0,0.06,0.552,0.184
10091,0.248,0.0,0.04,0.58,0.132
10092,0.548,0.0,0.012,0.356,0.084
10093,0.24,0.0,0.036,0.16,0.564
10094,0.312,0.0,0.18,0.352,0.156
10095,0.444,0.0,0.068,0.232,0.256
10096,0.376,0.0,0.144,0.232,0.248
10097,0.78,0.0,0.016,0.14,0.064
10098,0.0,0.004,0.084,0.0,0.912
10099,0.124,0.0,0.096,0.076,0.704
10100,0.468,0.0,0.028,0.228,0.276
10101,0.364,0.004,0.052,0.192,0.388
10102,0.0,0.0,0.028,0.0,0.972
10103,0.624,0.032,0.06,0.032,0.252
10104,0.012,0.048,0.06,0.0,0.88
10105,0.148,0.02,0.016,0.012,0.804
10106,0.772,0.004,0.0,0.016,0.208
10107,0.124,0.0,0.064,0.196,0.616
10108,0.48,0.0,0.032,0.028,0.46
10109,0.42,0.0,0.044,0.432,0.104
10110,0.104,0.004,0.136,0.508,0.248
10111,0.808,0.0,0.012,0.048,0.132
10112,0.936,0.0,0.0,0.016,0.048
10113,0.004,0.0,0.004,0.0,0.992
10114,0.496,0.0,0.008,0.044,0.452
10115,0.136,0.052,0.188,0.068,0.556
10116,0.044,0.044,0.128,0.004,0.78
10117,0.936,0.0,0.004,0.02,0.04
10118,0.768,0.0,0.0,0.188,0.044
10119,0.964,0.0,0.016,0.0,0.02
10120,0.78,0.0,0.008,0.076,0.136
10121,0.732,0.004,0.012,0.048,0.204
10122,0.06,0.008,0.096,0.548,0.288
10123,0.332,0.0,0.16,0.048,0.46
10124,0.68,0.0,0.012,0.132,0.176
10125,0.844,0.0,0.0,0.032,0.124
10126,0.02,0.004,0.004,0.0,0.972
10127,0.948,0.0,0.004,0.004,0.044
10128,0.052,0.0,0.212,0.496,0.24
10129,0.0,0.0,0.008,0.004,0.988
10130,0.096,0.0,0.012,0.096,0.796
10131,0.944,0.0,0.016,0.0,0.04
10132,0.456,0.008,0.004,0.176,0.356
10133,0.06,0.004,0.304,0.056,0.576
10134,0.908,0.0,0.004,0.004,0.084
10135,0.62,0.0,0.012,0.284,0.084
10136,0.504,0.0,0.016,0.256,0.224
10137,0.42,0.012,0.012,0.492,0.064
10138,0.0,0.0,0.028,0.0,0.972
10139,0.216,0.0,0.084,0.4,0.3
10140,0.356,0.0,0.188,0.288,0.168
10141,0.0,0.0,0.024,0.0,0.976
10142,0.92,0.0,0.0,0.044,0.036
10143,0.348,0.06,0.02,0.008,0.564
10144,0.592,0.0,0.048,0.12,0.24
10145,0.036,0.012,0.46,0.024,0.468
10146,0.264,0.0,0.028,0.6,0.108
10147,0.084,0.012,0.048,0.028,0.828
10148,0.816,0.0,0.0,0.124,0.06
10149,0.692,0.0,0.052,0.04,0.216
10150,0.032,0.012,0.288,0.032,0.636
10151,0.004,0.0,0.008,0.0,0.988
10152,0.036,0.024,0.164,0.008,0.768
10153,0.776,0.004,0.0,0.036,0.184
10154,0.332,0.0,0.004,0.168,0.496
10155,0.892,0.0,0.0,0.06,0.048
10156,0.512,0.004,0.008,0.384,0.092
10157,0.66,0.004,0.012,0.168,0.156
10158,0.788,0.008,0.0,0.108,0.096
10159,0.772,0.012,0.012,0.016,0.188
10160,0.38,0.004,0.076,0.468,0.072
10161,0.004,0.024,0.02,0.0,0.952
10162,0.908,0.004,0.02,0.012,0.056
10163,0.476,0.004,0.036,0.376,0.108
10164,0.652,0.0,0.008,0.208,0.132
10165,0.616,0.024,0.024,0.04,0.296
10166,0.0,0.0,0.012,0.0,0.988
10167,0.044,0.0,0.12,0.272,0.564
10168,0.0,0.016,0.008,0.0,0.976
10169,0.76,0.0,0.008,0.028,0.204
10170,0.484,0.0,0.004,0.088,0.424
10171,0.0,0.0,0.016,0.0,0.984
10172,0.26,0.028,0.092,0.224,0.396
10173,0.852,0.0,0.0,0.104,0.044
10174,0.0,0.0,0.0,0.008,0.992
10175,0.34,0.048,0.044,0.0,0.568
10176,0.004,0.0,0.02,0.0,0.976
10177,0.092,0.004,0.184,0.004,0.716
10178,0.624,0.0,0.036,0.22,0.12
10179,0.084,0.016,0.172,0.032,0.696
10180,0.036,0.088,0.46,0.008,0.408
10181,0.716,0.004,0.024,0.2,0.056
10182,0.736,0.0,0.004,0.148,0.112
10183,0.608,0.004,0.012,0.268,0.108
10184,0.468,0.0,0.012,0.404,0.116
10185,0.052,0.008,0.036,0.004,0.9
10186,0.424,0.008,0.068,0.236,0.264
10187,0.856,0.0,0.0,0.0,0.144
10188,0.536,0.0,0.1,0.232,0.132
10189,0.98,0.0,0.0,0.012,0.008
10190,0.036,0.036,0.28,0.004,0.644
10191,0.908,0.0,0.012,0.0,0.08
10192,0.008,0.144,0.32,0.0,0.528
10193,0.26,0.0,0.016,0.6,0.124
10194,0.536,0.004,0.008,0.072,0.38
10195,0.128,0.0,0.072,0.432,0.368
10196,0.584,0.0,0.004,0.272,0.14
10197,0.0,0.008,0.092,0.0,0.9
10198,0.1,0.0,0.196,0.356,0.348
10199,0.228,0.0,0.064,0.172,0.536
10200,0.46,0.0,0.108,0.34,0.092
10201,0.472,0.0,0.012,0.128,0.388
10202,0.032,0.024,0.22,0.036,0.688
10203,0.2,0.0,0.052,0.268,0.48
10204,0.78,0.0,0.0,0.124,0.096
10205,0.204,0.0,0.18,0.396,0.22
10206,0.808,0.0,0.004,0.112,0.076
10207,0.508,0.008,0.048,0.212,0.224
10208,0.004,0.012,0.012,0.004,0.968
10209,0.072,0.008,0.056,0.28,0.584
10210,0.0,0.0,0.004,0.0,0.996
10211,0.296,0.0,0.028,0.508,0.168
10212,0.568,0.004,0.008,0.264,0.156
10213,0.38,0.016,0.068,0.004,0.532
10214,0.296,0.0,0.064,0.488,0.152
10215,0.312,0.0,0.176,0.22,0.292
10216,0.476,0.004,0.06,0.044,0.416
10217,0.304,0.0,0.016,0.36,0.32
10218,0.0,0.0,0.02,0.004,0.976
10219,0.916,0.0,0.0,0.06,0.024
10220,0.612,0.0,0.004,0.276,0.108
10221,0.916,0.0,0.004,0.004,0.076
10222,0.0,0.028,0.044,0.0,0.928
10223,0.084,0.0,0.068,0.404,0.444
10224,0.0,0.004,0.004,0.0,0.992
10225,0.768,0.004,0.008,0.048,0.172
10226,0.88,0.0,0.008,0.064,0.048
10227,0.348,0.016,0.016,0.316,0.304
10228,0.696,0.0,0.008,0.224,0.072
10229,0.0,0.0,0.0,0.0,1.0
10230,0.936,0.0,0.0,0.012,0.052
10231,0.936,0.0,0.0,0.016,0.048
10232,0.0,0.0,0.016,0.0,0.984
10233,0.952,0.0,0.004,0.008,0.036
10234,0.284,0.0,0.032,0.328,0.356
10235,0.0,0.0,0.0,0.0,1.0
10236,0.068,0.004,0.02,0.152,0.756
10237,0.588,0.0,0.024,0.22,0.168
10238,0.592,0.0,0.004,0.136,0.268
10239,0.056,0.0,0.028,0.204,0.712
10240,0.228,0.0,0.06,0.472,0.24
10241,0.344,0.004,0.104,0.044,0.504
10242,0.512,0.0,0.016,0.012,0.46
10243,0.772,0.0,0.0,0.144,0.084
10244,0.104,0.004,0.104,0.304,0.484
10245,0.044,0.0,0.028,0.004,0.924
10246,0.46,0.0,0.016,0.384,0.14
10247,0.332,0.0,0.056,0.352,0.26
10248,0.832,0.0,0.004,0.144,0.02
10249,0.044,0.0,0.0,0.0,0.956
10250,0.472,0.0,0.124,0.288,0.116
10251,0.992,0.0,0.0,0.0,0.008
10252,0.7,0.0,0.0,0.18,0.12
10253,0.48,0.0,0.008,0.368,0.144
10254,0.88,0.0,0.0,0.088,0.032
10255,0.008,0.008,0.108,0.0,0.876
10256,0.304,0.0,0.196,0.348,0.152
10257,0.004,0.0,0.0,0.0,0.996
10258,0.268,0.0,0.072,0.22,0.44
10259,0.908,0.004,0.02,0.016,0.052
10260,0.004,0.144,0.276,0.0,0.576
10261,0.688,0.0,0.008,0.26,0.044
10262,0.172,0.0,0.1,0.256,0.472
10263,0.84,0.0,0.0,0.032,0.128
10264,0.864,0.0,0.008,0.092,0.036
10265,0.64,0.0,0.016,0.236,0.108
10266,0.488,0.0,0.02,0.28,0.212
10267,0.532,0.0,0.012,0.32,0.136
10268,0.38,0.008,0.152,0.356,0.104
10269,0.02,0.012,0.476,0.0,0.492
10270,0.088,0.0,0.104,0.644,0.164
10271,0.008,0.008,0.036,0.004,0.944
10272,0.028,0.016,0.076,0.012,0.868
10273,0.544,0.0,0.008,0.356,0.092
10274,0.472,0.004,0.028,0.404,0.092
10275,0.304,0.004,0.136,0.084,0.472
10276,0.336,0.032,0.052,0.344,0.236
10277,0.352,0.032,0.024,0.5,0.092
10278,0.02,0.004,0.22,0.008,0.748
10279,0.196,0.0,0.38,0.048,0.376
10280,0.6,0.0,0.008,0.024,0.368
10281,0.56,0.0,0.024,0.352,0.064
10282,0.0,0.0,0.0,0.0,1.0
10283,0.132,0.004,0.156,0.26,0.448
10284,0.364,0.0,0.04,0.496,0.1
10285,0.028,0.024,0.112,0.04,0.796
10286,0.772,0.0,0.004,0.148,0.076
10287,0.588,0.004,0.052,0.008,0.348
10288,0.284,0.032,0.052,0.004,0.628
10289,0.464,0.0,0.016,0.46,0.06
10290,0.48,0.0,0.008,0.436,0.076
10291,0.008,0.02,0.652,0.0,0.32
10292,0.16,0.016,0.076,0.176,0.572
10293,0.7,0.004,0.016,0.16,0.12
10294,0.024,0.012,0.14,0.004,0.82
10295,0.0,0.004,0.012,0.004,0.98
10296,0.0,0.0,0.028,0.0,0.972
10297,0.836,0.0,0.008,0.076,0.08
10298,0.888,0.0,0.004,0.068,0.04
10299,0.42,0.084,0.096,0.008,0.392
10300,0.92,0.0,0.008,0.024,0.048
10301,0.664,0.0,0.016,0.264,0.056
10302,0.632,0.0,0.0,0.064,0.304
10303,0.384,0.0,0.092,0.36,0.164
10304,0.168,0.012,0.128,0.488,0.204
10305,0.38,0.0,0.016,0.404,0.2
10306,0.0,0.024,0.016,0.0,0.96
10307,0.616,0.0,0.004,0.16,0.22
10308,0.148,0.012,0.068,0.036,0.736
10309,0.264,0.0,0.06,0.54,0.136
10310,0.56,0.0,0.036,0.34,0.064
10311,0.464,0.0,0.128,0.328,0.08
10312,0.472,0.0,0.036,0.424,0.068
10313,0.976,0.0,0.004,0.016,0.004
10314,0.32,0.0,0.044,0.384,0.252
10315,0.54,0.0,0.012,0.136,0.312
10316,0.396,0.0,0.044,0.488,0.072
10317,0.78,0.004,0.02,0.064,0.132
10318,0.34,0.024,0.108,0.02,0.508
10319,0.088,0.004,0.08,0.604,0.224
10320,0.424,0.0,0.008,0.04,0.528
10321,0.044,0.04,0.576,0.044,0.296
10322,0.344,0.0,0.068,0.408,0.18
10323,0.04,0.0,0.248,0.0,0.712
10324,0.412,0.0,0.032,0.204,0.352
10325,0.372,0.056,0.088,0.012,0.472
10326,0.02,0.008,0.388,0.02,0.564
10327,0.188,0.008,0.068,0.148,0.588
10328,0.08,0.008,0.008,0.012,0.892
10329,0.384,0.0,0.064,0.348,0.204
10330,0.416,0.004,0.044,0.348,0.188
10331,0.76,0.0,0.028,0.036,0.176
10332,0.488,0.0,0.02,0.168,0.324
10333,0.884,0.0,0.0,0.012,0.104
10334,0.5,0.0,0.064,0.36,0.076
10335,0.52,0.004,0.016,0.36,0.1
10336,0.216,0.0,0.024,0.628,0.132
10337,0.656,0.0,0.008,0.14,0.196
10338,0.472,0.036,0.012,0.16,0.32
10339,0.076,0.008,0.088,0.028,0.8
10340,0.284,0.0,0.076,0.388,0.252
10341,0.092,0.0,0.172,0.552,0.184
10342,0.416,0.0,0.024,0.024,0.536
10343,0.024,0.044,0.288,0.032,0.612
10344,0.896,0.0,0.012,0.008,0.084
10345,0.592,0.0,0.02,0.316,0.072
10346,0.528,0.008,0.012,0.016,0.436
10347,0.056,0.064,0.332,0.004,0.544
10348,0.968,0.0,0.0,0.024,0.008
10349,0.0,0.008,0.004,0.0,0.988
10350,0.48,0.0,0.008,0.02,0.492
10351,0.0,0.004,0.0,0.0,0.996
10352,0.652,0.0,0.008,0.26,0.08
10353,0.236,0.008,0.04,0.084,0.632
10354,0.0,0.004,0.012,0.0,0.984
10355,0.468,0.0,0.044,0.288,0.2
10356,0.048,0.024,0.404,0.06,0.464
10357,0.504,0.004,0.02,0.368,0.104
10358,0.008,0.0,0.008,0.0,0.984
10359,0.308,0.0,0.0,0.104,0.588
10360,0.772,0.0,0.008,0.14,0.08
10361,0.032,0.016,0.004,0.032,0.916
10362,0.0,0.056,0.004,0.0,0.94
10363,0.188,0.0,0.02,0.004,0.788
10364,0.696,0.0,0.024,0.148,0.132
10365,0.6,0.0,0.008,0.316,0.076
10366,0.692,0.0,0.0,0.208,0.1
10367,0.424,0.0,0.092,0.248,0.236
10368,0.788,0.0,0.016,0.112,0.084
10369,0.892,0.012,0.016,0.004,0.076
10370,0.0,0.008,0.08,0.0,0.912
10371,0.528,0.004,0.02,0.164,0.284
10372,0.004,0.0,0.012,0.0,0.984
10373,0.54,0.0,0.02,0.292,0.148
10374,0.056,0.0,0.112,0.432,0.4
10375,0.856,0.0,0.004,0.02,0.12
10376,0.912,0.008,0.008,0.008,0.064
10377,0.652,0.0,0.0,0.0,0.348
10378,0.48,0.008,0.032,0.376,0.104
10379,0.916,0.0,0.032,0.0,0.052
10380,0.672,0.0,0.004,0.04,0.284
10381,0.256,0.008,0.02,0.412,0.304
10382,0.188,0.0,0.108,0.492,0.212
10383,0.428,0.004,0.02,0.48,0.068
10384,0.504,0.0,0.04,0.064,0.392
10385,0.34,0.032,0.056,0.436,0.136
10386,0.212,0.008,0.112,0.452,0.216
10387,0.568,0.016,0.012,0.304,0.1
10388,0.648,0.008,0.024,0.072,0.248
10389,0.0,0.004,0.028,0.0,0.968
10390,0.248,0.0,0.024,0.656,0.072
10391,0.544,0.0,0.008,0.2,0.248
10392,0.632,0.0,0.008,0.288,0.072
10393,0.244,0.028,0.304,0.056,0.368
10394,0.1,0.024,0.144,0.616,0.116
10395,0.732,0.004,0.016,0.032,0.216
10396,0.612,0.0,0.004,0.22,0.164
10397,0.072,0.0,0.332,0.3,0.296
10398,0.412,0.008,0.036,0.156,0.388
10399,0.176,0.0,0.116,0.528,0.18
10400,0.256,0.004,0.076,0.092,0.572
10401,0.0,0.008,0.08,0.0,0.912
10402,0.476,0.0,0.044,0.192,0.288
10403,0.728,0.0,0.004,0.108,0.16
10404,0.476,0.0,0.068,0.32,0.136
10405,0.116,0.02,0.064,0.16,0.64
10406,0.52,0.0,0.028,0.352,0.1
10407,0.092,0.0,0.192,0.416,0.3
10408,0.484,0.0,0.04,0.256,0.22
10409,0.424,0.004,0.04,0.192,0.34
10410,0.884,0.0,0.004,0.04,0.072
10411,0.004,0.0,0.012,0.004,0.98
10412,0.76,0.0,0.028,0.164,0.048
10413,0.288,0.0,0.116,0.524,0.072
10414,0.228,0.0,0.124,0.508,0.14
10415,0.288,0.0,0.032,0.42,0.26
10416,0.396,0.0,0.008,0.048,0.548
10417,0.0,0.008,0.072,0.012,0.908
10418,0.688,0.0,0.016,0.044,0.252
10419,0.0,0.004,0.012,0.0,0.984
10420,0.0,0.0,0.032,0.0,0.968
10421,0.528,0.0,0.0,0.068,0.404
10422,0.616,0.0,0.032,0.092,0.26
10423,0.92,0.0,0.0,0.004,0.076
10424,0.228,0.0,0.024,0.48,0.268
10425,0.784,0.0,0.0,0.132,0.084
10426,0.584,0.0,0.012,0.32,0.084
10427,0.24,0.004,0.088,0.488,0.18
10428,0.604,0.004,0.024,0.112,0.256
10429,0.512,0.0,0.008,0.252,0.228
10430,0.836,0.004,0.044,0.032,0.084
10431,0.348,0.004,0.02,0.012,0.616
10432,0.824,0.0,0.004,0.068,0.104
10433,0.692,0.0,0.008,0.124,0.176
10434,0.2,0.004,0.056,0.412,0.328
10435,0.236,0.0,0.144,0.452,0.168
10436,0.472,0.0,0.008,0.344,0.176
10437,0.924,0.0,0.008,0.004,0.064
10438,0.62,0.0,0.008,0.292,0.08
10439,0.408,0.0,0.044,0.272,0.276
10440,0.788,0.0,0.0,0.06,0.152
10441,0.076,0.008,0.092,0.028,0.796
10442,0.944,0.008,0.0,0.004,0.044
10443,0.62,0.008,0.004,0.324,0.044
10444,0.632,0.0,0.0,0.024,0.344
10445,0.0,0.0,0.0,0.0,1.0
10446,0.536,0.0,0.04,0.252,0.172
10447,0.068,0.004,0.108,0.468,0.352
10448,0.732,0.0,0.012,0.2,0.056
10449,0.46,0.0,0.036,0.176,0.328
10450,0.348,0.0,0.004,0.54,0.108
10451,0.708,0.0,0.04,0.184,0.068
10452,0.316,0.0,0.052,0.52,0.112
10453,0.4,0.0,0.024,0.192,0.384
10454,0.276,0.0,0.056,0.44,0.228
10455,0.792,0.0,0.004,0.152,0.052
10456,0.8,0.0,0.004,0.12,0.076
10457,0.0,0.0,0.004,0.0,0.996
10458,0.172,0.012,0.172,0.056,0.588
10459,0.356,0.0,0.028,0.484,0.132
10460,0.54,0.0,0.008,0.312,0.14
10461,0.864,0.0,0.004,0.004,0.128
10462,0.26,0.004,0.0,0.004,0.732
10463,0.54,0.0,0.016,0.324,0.12
10464,0.328,0.004,0.028,0.464,0.176
10465,0.06,0.0,0.076,0.42,0.444
10466,0.692,0.004,0.004,0.232,0.068
10467,0.0,0.0,0.04,0.0,0.96
10468,0.864,0.012,0.0,0.02,0.104
10469,0.8,0.0,0.012,0.088,0.1
10470,0.888,0.004,0.036,0.012,0.06
10471,0.008,0.06,0.352,0.032,0.548
10472,0.216,0.0,0.212,0.392,0.18
10473,0.376,0.008,0.064,0.344,0.208
10474,0.468,0.0,0.02,0.464,0.048
10475,0.372,0.004,0.052,0.292,0.28
10476,0.168,0.0,0.096,0.616,0.12
10477,0.808,0.004,0.02,0.1,0.068
10478,0.62,0.0,0.04,0.22,0.12
10479,0.512,0.012,0.028,0.032,0.416
10480,0.808,0.0,0.004,0.028,0.16
10481,0.88,0.0,0.012,0.068,0.04
10482,0.796,0.0,0.04,0.12,0.044
10483,0.352,0.012,0.036,0.096,0.504
